year,word,frequency,topic
2006,description,0.010103189798985654,0
2007,description,0.008160778971058559,0
2008,description,0.006641147649718902,0
2009,description,0.005615565302234759,0
2010,description,0.00524117557151912,0
2011,description,0.005076227108420355,0
2012,description,0.004815068103060278,0
2013,description,0.004485635888195907,0
2014,description,0.00410074356806173,0
2015,description,0.0038162271004781277,0
2016,description,0.0036241281386915447,0
2017,description,0.003531955225476953,0
2000,shape,0.0023617579882778466,0
2001,shape,0.0025303823363117452,0
2002,shape,0.002928058214960909,0
2003,shape,0.0036973984399930556,0
2004,shape,0.005103003820674545,0
2005,shape,0.007406377964906349,0
2006,shape,0.010602680317643644,0
2007,shape,0.013640318572774549,0
2008,shape,0.013829165242082884,0
2009,shape,0.012143729137176882,0
2010,shape,0.009614141312772936,0
2011,shape,0.007383750678850791,0
2012,shape,0.0059901936812720895,0
2013,shape,0.005237169379273852,0
2014,shape,0.0046539766510571255,0
2015,shape,0.003932051905041772,0
2016,shape,0.0034869992920799993,0
2017,shape,0.0033091593191502417,0
2000,graph,0.012021438851490348,0
2001,graph,0.01197448144131829,0
2002,graph,0.011417009413086002,0
2003,graph,0.010286695521076833,0
2004,graph,0.008923158699961641,0
2005,graph,0.007885309732988148,0
2006,graph,0.0071588156644236105,0
2007,graph,0.00636814302060856,0
2008,graph,0.005554791265633846,0
2009,graph,0.005034627006883228,0
2010,graph,0.004786407866287487,0
2011,graph,0.00471138537675707,0
2012,graph,0.004319609398973812,0
2013,graph,0.0035301373688350446,0
2014,graph,0.002518226525491267,0
2015,graph,0.00179298748709275,0
2016,graph,0.0013685568376362283,0
2017,graph,0.0011761452039383653,0
2000,mental,0.0032443735373055035,0
2001,mental,0.0032656850282173936,0
2002,mental,0.003343898785457729,0
2003,mental,0.0035594832975426077,0
2004,mental,0.003957602597449067,0
2005,mental,0.004538529085996215,0
2006,mental,0.00516442176219863,0
2007,mental,0.006000537234492955,0
2008,mental,0.007050101280066403,0
2009,mental,0.008236062159309545,0
2010,mental,0.009352217431233828,0
2011,mental,0.009840415833544593,0
2012,mental,0.009242780061937479,0
2013,mental,0.008224736129859297,0
2014,mental,0.007151842625545114,0
2015,mental,0.006232135565085919,0
2016,mental,0.005653133501321935,0
2017,mental,0.005342703081745536,0
2000,speech,0.0029605217383576374,0
2001,speech,0.0031986768199311604,0
2002,speech,0.003683555695330914,0
2003,speech,0.004363782883677312,0
2004,speech,0.005088341918270419,0
2005,speech,0.005327914213891659,0
2006,speech,0.0053427702916588864,0
2007,speech,0.005040869126960192,0
2008,speech,0.004667789221371675,0
2009,speech,0.004508208756473935,0
2010,speech,0.004703570502010882,0
2011,speech,0.0055830716414905545,0
2012,speech,0.006971818369660389,0
2013,speech,0.008062940868151828,0
2014,speech,0.008575419247618048,0
2015,speech,0.009434309786560902,0
2016,speech,0.01062037475924052,0
2017,speech,0.011180672450453812,0
2000,diagram,0.007722518632052661,0
2001,diagram,0.008446749670148981,0
2002,diagram,0.00885809296437266,0
2003,diagram,0.007827087694530978,0
2004,diagram,0.006102234902138956,0
2005,diagram,0.004892377887563529,0
2006,diagram,0.004323165811279953,0
2007,diagram,0.004177548804657502,0
2008,diagram,0.004520158619693848,0
2009,diagram,0.005424299062732688,0
2010,diagram,0.006704378508076629,0
2011,diagram,0.007110104514156786,0
2012,diagram,0.00665019608011895,0
2013,diagram,0.006046284959667784,0
2014,diagram,0.005207865514345483,0
2015,diagram,0.0038964584495600196,0
2016,diagram,0.0029491049009237468,0
2017,diagram,0.002513901044153285,0
2000,linguistic,0.005116640192511424,0
2001,linguistic,0.0052293697513763945,0
2002,linguistic,0.0053254909788736406,0
2003,linguistic,0.005314174160384269,0
2004,linguistic,0.005301695500382024,0
2005,linguistic,0.004972950779655168,0
2006,linguistic,0.004401701774264547,0
2007,linguistic,0.003978486531138789,0
2008,linguistic,0.003908607435585601,0
2009,linguistic,0.004088481105143362,0
2010,linguistic,0.004631512232186869,0
2011,linguistic,0.005560455375013438,0
2012,linguistic,0.006738057479305915,0
2013,linguistic,0.007691324953212291,0
2014,linguistic,0.007957808410187929,0
2015,linguistic,0.0077022858509548245,0
2016,linguistic,0.0072809485736779825,0
2017,linguistic,0.00696700662473737,0
2000,left,0.003931538556727463,0
2001,left,0.004079461255994236,0
2002,left,0.004334306123465818,0
2003,left,0.004658541577941198,0
2004,left,0.005114002570727432,0
2005,left,0.0056757308757037815,0
2006,left,0.006216576575823961,0
2007,left,0.006705760266768669,0
2008,left,0.007102140602986882,0
2009,left,0.007385842489886969,0
2010,left,0.007351596992495548,0
2011,left,0.006869868561801945,0
2012,left,0.006153850216183967,0
2013,left,0.005680786830820848,0
2014,left,0.005301257387430133,0
2015,left,0.005038562150479259,0
2016,left,0.004880133210426257,0
2017,left,0.0047837751172590684,0
2000,visual,0.00385734879107396,0
2001,visual,0.004056055080590943,0
2002,visual,0.0044836312753253555,0
2003,visual,0.005133658984751659,0
2004,visual,0.006069042075797946,0
2005,visual,0.007029615521419437,0
2006,visual,0.007656263116906109,0
2007,visual,0.007794856144218822,0
2008,visual,0.007523972290219655,0
2009,visual,0.0070420219475874485,0
2010,visual,0.006447527636455718,0
2011,visual,0.0058628960047998144,0
2012,visual,0.005395739468230883,0
2013,visual,0.005063871426233753,0
2014,visual,0.004824059166112995,0
2015,visual,0.00447834783293053,0
2016,visual,0.004078489349718184,0
2017,visual,0.0038409294818864907,0
2000,hand,0.0027638652000233086,0
2001,hand,0.0028598097403742966,0
2002,hand,0.003035355893589868,0
2003,hand,0.003328163137634086,0
2004,hand,0.003732169104745853,0
2005,hand,0.0042869328322700075,0
2006,hand,0.004859883457007985,0
2007,hand,0.005550032841285817,0
2008,hand,0.006497348171805382,0
2009,hand,0.007512091501743249,0
2010,hand,0.008278648824763058,0
2011,hand,0.008281736142798223,0
2012,hand,0.007940678379933171,0
2013,hand,0.0072344490749586595,0
2014,hand,0.006215707547620957,0
2015,hand,0.005225165932086379,0
2016,hand,0.004586966210782077,0
2017,hand,0.004257707165068857,0
2000,sign,0.0016538012380376795,0
2001,sign,0.0017124850640038236,0
2002,sign,0.0018407986277037608,0
2003,sign,0.00208837139396925,0
2004,sign,0.002516955932011334,0
2005,sign,0.0031478061559264484,0
2006,sign,0.0036933413374680792,0
2007,sign,0.004279461009601877,0
2008,sign,0.0047890362154710915,0
2009,sign,0.00530955070554156,0
2010,sign,0.005432104875029592,0
2011,sign,0.006073129718014915,0
2012,sign,0.007210414689016138,0
2013,sign,0.007959219127080872,0
2014,sign,0.008690618838729812,0
2015,sign,0.009092456571751631,0
2016,sign,0.009660808041061758,0
2017,sign,0.011254352180393608,0
2000,communication,0.004486071338775471,0
2001,communication,0.004397022592667525,0
2002,communication,0.004148700134485162,0
2003,communication,0.003858961614090611,0
2004,communication,0.003633600789983349,0
2005,communication,0.003555367763249665,0
2006,communication,0.0035931848057063668,0
2007,communication,0.003787970692469191,0
2008,communication,0.004031909501218619,0
2009,communication,0.004321476125741897,0
2010,communication,0.0046337560652582035,0
2011,communication,0.005107297834384167,0
2012,communication,0.005630942753343048,0
2013,communication,0.0061173870437675375,0
2014,communication,0.0063122662958288705,0
2015,communication,0.006719086213427452,0
2016,communication,0.007434159033060751,0
2017,communication,0.00822082338350574,0
2000,scene,0.005265024187100718,0
2001,scene,0.005708244178264003,0
2002,scene,0.006358050082480434,0
2003,scene,0.0072373861837909895,0
2004,scene,0.008486487311123638,0
2005,scene,0.009845476134880137,0
2006,scene,0.01011044480308499,0
2007,scene,0.007941787609519394,0
2008,scene,0.005853465205718491,0
2009,scene,0.0042649821610939295,0
2010,scene,0.003077252476522522,0
2011,scene,0.0022371272484041404,0
2012,scene,0.0017631628664381699,0
2013,scene,0.001518855752289838,0
2014,scene,0.0014193678233579497,0
2015,scene,0.0013821288353753503,0
2016,scene,0.0013385072068052765,0
2017,scene,0.0013110479999386582,0
2000,picture,0.005530195579689236,0
2001,picture,0.005807789614887949,0
2002,picture,0.006260844502416292,0
2003,picture,0.006889918194305685,0
2004,picture,0.007411594369223885,0
2005,picture,0.007258453569656466,0
2006,picture,0.006771918809234846,0
2007,picture,0.00631966969799311,0
2008,picture,0.005982785221220403,0
2009,picture,0.005509839465480048,0
2010,picture,0.004852663766906523,0
2011,picture,0.003944193840635438,0
2012,picture,0.003020720267472885,0
2013,picture,0.0023025730368163464,0
2014,picture,0.0018258214123160169,0
2015,picture,0.001515810919771592,0
2016,picture,0.0013285996020578948,0
2017,picture,0.0012370777794721512,0
2000,perceptual,0.0043380377589748295,0
2001,perceptual,0.0044776491131257225,0
2002,perceptual,0.004624392717610157,0
2003,perceptual,0.004715662381597526,0
2004,perceptual,0.004733479244483243,0
2005,perceptual,0.004708022516392304,0
2006,perceptual,0.004685895444138525,0
2007,perceptual,0.004614162231351972,0
2008,perceptual,0.004492351305573236,0
2009,perceptual,0.004353046749662666,0
2010,perceptual,0.0042843952412268856,0
2011,perceptual,0.004184834401382347,0
2012,perceptual,0.00402036343805279,0
2013,perceptual,0.0038002702344791827,0
2014,perceptual,0.0035554038682303344,0
2015,perceptual,0.0031783969270747425,0
2016,perceptual,0.0028104557592374267,0
2017,perceptual,0.0025791399748104284,0
2000,meaning,0.002365544343281394,0
2001,meaning,0.002507576723115519,0
2002,meaning,0.002709985522935645,0
2003,meaning,0.0028988232385637664,0
2004,meaning,0.002911861845377648,0
2005,meaning,0.0027073422404543038,0
2006,meaning,0.00248561758764372,0
2007,meaning,0.002405531200169496,0
2008,meaning,0.002532870441220578,0
2009,meaning,0.002833839952102561,0
2010,meaning,0.0032210341626602657,0
2011,meaning,0.0036603165873190947,0
2012,meaning,0.004207237844789813,0
2013,meaning,0.004895112520223155,0
2014,meaning,0.00557196920930802,0
2015,meaning,0.006363232280151981,0
2016,meaning,0.006845816327943932,0
2017,meaning,0.0070260294299306775,0
2000,image,0.0038938755918656023,0
2001,image,0.004062265705142798,0
2002,image,0.004360500360722524,0
2003,image,0.0048224445641873,0
2004,image,0.005123703228855149,0
2005,image,0.00499607718960815,0
2006,image,0.004818711364738844,0
2007,image,0.004783109818795819,0
2008,image,0.00485788507168085,0
2009,image,0.004689514487662751,0
2010,image,0.004109375544215989,0
2011,image,0.0033350816265093324,0
2012,image,0.002713803967389532,0
2013,image,0.0022067554486088986,0
2014,image,0.0018560813684500342,0
2015,image,0.0016408910378454176,0
2016,image,0.001547483606306137,0
2017,image,0.0015031608055201923,0
2000,direction,0.003375949497515141,0
2001,direction,0.003373680391725808,0
2002,direction,0.003384057429201999,0
2003,direction,0.0034824189252206147,0
2004,direction,0.00371162624954221,0
2005,direction,0.003983328832798625,0
2006,direction,0.004085129039993855,0
2007,direction,0.004205008954227396,0
2008,direction,0.004278162358071302,0
2009,direction,0.004185529890549863,0
2010,direction,0.004045780481552267,0
2011,direction,0.003752548252225461,0
2012,direction,0.0035351673521330845,0
2013,direction,0.0033826889753412735,0
2014,direction,0.0032072600955082874,0
2015,direction,0.002974012496518591,0
2016,direction,0.0028265000694261645,0
2017,direction,0.002735383329647412,0
2000,temporal,0.0020869410067135678,0
2001,temporal,0.0021883851088710165,0
2002,temporal,0.0023289874492499144,0
2003,temporal,0.00253938567099472,0
2004,temporal,0.0028078822725084492,0
2005,temporal,0.0030869099112950434,0
2006,temporal,0.0030971375333391513,0
2007,temporal,0.0028231767344039874,0
2008,temporal,0.002533881715453559,0
2009,temporal,0.002361897128071954,0
2010,temporal,0.0023338742585983212,0
2011,temporal,0.0024734368281428684,0
2012,temporal,0.0029507083178064147,0
2013,temporal,0.003741364995022794,0
2014,temporal,0.004682327188053633,0
2015,temporal,0.005958517206513689,0
2016,temporal,0.007538470111835338,0
2017,temporal,0.008437060341123546,0
2000,verbal,0.0023419235575805634,0
2001,verbal,0.00245046600832815,0
2002,verbal,0.0026435755898370676,0
2003,verbal,0.0028110724098263473,0
2004,verbal,0.002744722072302638,0
2005,verbal,0.0026031851539189445,0
2006,verbal,0.00249573578181284,0
2007,verbal,0.002455952551306013,0
2008,verbal,0.0025610650780650323,0
2009,verbal,0.002787639948811148,0
2010,verbal,0.003223618740505135,0
2011,verbal,0.0037568779272184015,0
2012,verbal,0.004146708224334786,0
2013,verbal,0.00455568231916751,0
2014,verbal,0.004733536083675884,0
2015,verbal,0.0052071787122479635,0
2016,verbal,0.005259938183012467,0
2017,verbal,0.005349770370929302,0
2000,speaker,0.002628012966963105,0
2001,speaker,0.002694830132373099,0
2002,speaker,0.0028237360329696737,0
2003,speaker,0.002998129393802478,0
2004,speaker,0.0032182993964170645,0
2005,speaker,0.003407359540817288,0
2006,speaker,0.0035353415880694733,0
2007,speaker,0.0036080443934077824,0
2008,speaker,0.003515594735255234,0
2009,speaker,0.0033700363505058967,0
2010,speaker,0.003302065065801023,0
2011,speaker,0.0033316698036563864,0
2012,speaker,0.0033674475888791043,0
2013,speaker,0.0034618177378364064,0
2014,speaker,0.003700733426710464,0
2015,speaker,0.00404400718556763,0
2016,speaker,0.004404983078725879,0
2017,speaker,0.004578964584827661,0
2000,mapping,0.005217530282153837,0
2001,mapping,0.004514578250640923,0
2002,mapping,0.0036227533898275837,0
2003,mapping,0.0029422729667926842,0
2004,mapping,0.0024723065491802153,0
2005,mapping,0.0022273882648402247,0
2006,mapping,0.0021468556248682713,0
2007,mapping,0.002177573244052054,0
2008,mapping,0.0022824097824225894,0
2009,mapping,0.0024702687786174577,0
2010,mapping,0.0027148269242467183,0
2011,mapping,0.0030205190027409643,0
2012,mapping,0.0033840219454035736,0
2013,mapping,0.0037995225382513025,0
2014,mapping,0.004158586113020146,0
2015,mapping,0.004475979665989956,0
2016,mapping,0.00476699337172897,0
2017,mapping,0.004850204839611316,0
2000,vertical,0.0039660077456775975,0
2001,vertical,0.0036760262542613513,0
2002,vertical,0.0032713251685178354,0
2003,vertical,0.0028875664497318146,0
2004,vertical,0.0026012757818365114,0
2005,vertical,0.002396817232035482,0
2006,vertical,0.002333398559983198,0
2007,vertical,0.0023986470690406506,0
2008,vertical,0.002565799586358117,0
2009,vertical,0.0027986717429250244,0
2010,vertical,0.0031849412762123704,0
2011,vertical,0.0036751560522135357,0
2012,vertical,0.004132222061926224,0
2013,vertical,0.004386653499723353,0
2014,vertical,0.004174860002965742,0
2015,vertical,0.003597014516331634,0
2016,vertical,0.0031977189487744154,0
2017,vertical,0.0029652002569756993,0
2000,perspective,0.004733450347183064,0
2001,perspective,0.004975663068060351,0
2002,perspective,0.005098423492499686,0
2003,perspective,0.004782322306629644,0
2004,perspective,0.00439204440355926,0
2005,perspective,0.00407472919731098,0
2006,perspective,0.003797573604040502,0
2007,perspective,0.0036056009062465796,0
2008,perspective,0.003381638436179182,0
2009,perspective,0.0031906721953180355,0
2010,perspective,0.003033740722172078,0
2011,perspective,0.002781513419599665,0
2012,perspective,0.0025053802147717396,0
2013,perspective,0.0021466782984779155,0
2014,perspective,0.0017678352273549016,0
2015,perspective,0.0014670139748162703,0
2016,perspective,0.00127212129937146,0
2017,perspective,0.0011741863437581316,0
2000,event,0.0025017170849338287,0
2001,event,0.002587790285095664,0
2002,event,0.002702392277869085,0
2003,event,0.002776050747934065,0
2004,event,0.002659374816975251,0
2005,event,0.00242941382665549,0
2006,event,0.002231819204849726,0
2007,event,0.0021131107417319377,0
2008,event,0.002082504670714576,0
2009,event,0.0021526415780843983,0
2010,event,0.0023987808691969775,0
2011,event,0.0027752916134157644,0
2012,event,0.0031773666456319407,0
2013,event,0.0035315454798094965,0
2014,event,0.004030651555936152,0
2015,event,0.004892031279035796,0
2016,event,0.005884219356101646,0
2017,event,0.006535687065226539,0
2000,produced,0.0023875825126999537,0
2001,produced,0.002418553148186521,0
2002,produced,0.002412005105969516,0
2003,produced,0.002321395072200072,0
2004,produced,0.0021947772565255276,0
2005,produced,0.0021721871736536326,0
2006,produced,0.0023164067460438634,0
2007,produced,0.0025650298016073564,0
2008,produced,0.002829065161973473,0
2009,produced,0.0030649592138979193,0
2010,produced,0.003175061637504999,0
2011,produced,0.0032730169786550564,0
2012,produced,0.0034251852451915076,0
2013,produced,0.003643652001217598,0
2014,produced,0.0039897425256836035,0
2015,produced,0.004239665557873112,0
2016,produced,0.004346639938420497,0
2017,produced,0.00431366299502439,0
2000,imagery,0.0027618514921866305,0
2001,imagery,0.0027501779456427914,0
2002,imagery,0.0028381832780724867,0
2003,imagery,0.003088223613498883,0
2004,imagery,0.00342349028336423,0
2005,imagery,0.0036622007689303595,0
2006,imagery,0.0035331407552462984,0
2007,imagery,0.0034686537750070567,0
2008,imagery,0.0036979586117322034,0
2009,imagery,0.004040935981944702,0
2010,imagery,0.004215056101360813,0
2011,imagery,0.003956675799408773,0
2012,imagery,0.0032269673270695796,0
2013,imagery,0.002479426325225696,0
2014,imagery,0.0019547180612608343,0
2015,imagery,0.0016566240930019555,0
2016,imagery,0.0015524719906414536,0
2017,imagery,0.001546136237523707,0
2000,frame,0.0035531833569853984,0
2001,frame,0.003713685385633201,0
2002,frame,0.004100966342359174,0
2003,frame,0.004681058221980762,0
2004,frame,0.005366356981223308,0
2005,frame,0.005656217110752644,0
2006,frame,0.00543818925022087,0
2007,frame,0.0045135102317922,0
2008,frame,0.0034966610573093177,0
2009,frame,0.0026842662762391846,0
2010,frame,0.0020831492491686474,0
2011,frame,0.0016420586691166417,0
2012,frame,0.0013651325217459802,0
2013,frame,0.0012077505691374078,0
2014,frame,0.001109572236234225,0
2015,frame,0.0010361206941144363,0
2016,frame,0.0009788055946009931,0
2017,frame,0.0009444124881821611,0
2000,domain,0.005250155697732865,0
2001,domain,0.004990608485993078,0
2002,domain,0.004303702517686616,0
2003,domain,0.00362166372459817,0
2004,domain,0.0030433760552538293,0
2005,domain,0.0025747692121579637,0
2006,domain,0.002270191341922101,0
2007,domain,0.0020579129372184798,0
2008,domain,0.0019161633418627593,0
2009,domain,0.001843601329924417,0
2010,domain,0.0018347221318855305,0
2011,domain,0.0018579535550458063,0
2012,domain,0.0018923787464710906,0
2013,domain,0.0019479115189492268,0
2014,domain,0.002024642743596324,0
2015,domain,0.0021521892383653107,0
2016,domain,0.0022998828074646043,0
2017,domain,0.0023090684420268627,0
2000,relationship,0.0031278443730544557,0
2001,relationship,0.0031281214526735776,0
2002,relationship,0.003084767510602552,0
2003,relationship,0.003062170972458343,0
2004,relationship,0.0030936572142029432,0
2005,relationship,0.003116253637715745,0
2006,relationship,0.003019052382286608,0
2007,relationship,0.0028378780955221647,0
2008,relationship,0.0026955747639568696,0
2009,relationship,0.002596459527252351,0
2010,relationship,0.002527309026793428,0
2011,relationship,0.002454846310682585,0
2012,relationship,0.0022694471257540413,0
2013,relationship,0.0021307110034488384,0
2014,relationship,0.0021205514760515684,0
2015,relationship,0.002153472255099204,0
2016,relationship,0.0021588152899561456,0
2017,relationship,0.0021555291658583676,0
2000,map,0.006168844881847527,0
2001,map,0.005227053848569585,0
2002,map,0.004182677978897565,0
2003,map,0.003317015968996052,0
2004,map,0.00265027420953311,0
2005,map,0.0022087022727372368,0
2006,map,0.0019678500458081296,0
2007,map,0.001856978982698688,0
2008,map,0.001821834645779356,0
2009,map,0.0018698898994289719,0
2010,map,0.0019976958170116023,0
2011,map,0.0020962591250144776,0
2012,map,0.0021495166444587526,0
2013,map,0.0021653478758369114,0
2014,map,0.0020815363955849608,0
2015,map,0.0019651299836462247,0
2016,map,0.0018830566510041836,0
2017,map,0.001839826071154483,0
2000,design,0.003245096256283806,0
2001,design,0.0032817953879659204,0
2002,design,0.003384009914814568,0
2003,design,0.0035779955794488696,0
2004,design,0.0036943422676687355,0
2005,design,0.003793461212845777,0
2006,design,0.00366991829183519,0
2007,design,0.0033126097478801643,0
2008,design,0.002895347334513302,0
2009,design,0.0025077971322879857,0
2010,design,0.002124607154254465,0
2011,design,0.001822343741319829,0
2012,design,0.0016006833351055203,0
2013,design,0.0014658813538389712,0
2014,design,0.0014063816917074205,0
2015,design,0.0013907856880907648,0
2016,design,0.0013757432623751498,0
2017,design,0.0013425144715672982,0
2000,orientation,0.0019135781368553313,0
2001,orientation,0.0019160507337491145,0
2002,orientation,0.0019496869936481342,0
2003,orientation,0.002045308957755387,0
2004,orientation,0.002222891785477128,0
2005,orientation,0.0024391868618128445,0
2006,orientation,0.0026429570918870696,0
2007,orientation,0.002867011340548103,0
2008,orientation,0.003116359881312817,0
2009,orientation,0.0033608147020496425,0
2010,orientation,0.0035754479654800816,0
2011,orientation,0.003493571284360678,0
2012,orientation,0.003151587528342691,0
2013,orientation,0.0027332034994523263,0
2014,orientation,0.0022895278487618334,0
2015,orientation,0.0019574133657617107,0
2016,orientation,0.001773943781487776,0
2017,orientation,0.0016851846879327543,0
2000,front,0.0017900633808474317,0
2001,front,0.0018263812885186692,0
2002,front,0.0018439914501854288,0
2003,front,0.0019109694316461175,0
2004,front,0.001997582122658623,0
2005,front,0.0020253236092462974,0
2006,front,0.0019272234847144219,0
2007,front,0.0017696802184728982,0
2008,front,0.0016432222337493373,0
2009,front,0.0015529075354375182,0
2010,front,0.0015468823862012958,0
2011,front,0.0016179960542318963,0
2012,front,0.0018387868954077066,0
2013,front,0.002204182614837089,0
2014,front,0.002730585425685262,0
2015,front,0.003636367251112549,0
2016,front,0.005226138040945205,0
2017,front,0.006726389174741318,0
2000,horizontal,0.002207246304904733,0
2001,horizontal,0.0021739651166652707,0
2002,horizontal,0.002077785473538082,0
2003,horizontal,0.0019761727512195857,0
2004,horizontal,0.0019144320743276978,0
2005,horizontal,0.001880791236549975,0
2006,horizontal,0.0019293472776962689,0
2007,horizontal,0.0020598594037684473,0
2008,horizontal,0.002216357562796717,0
2009,horizontal,0.002345566923710579,0
2010,horizontal,0.0026142513506934766,0
2011,horizontal,0.0030214799093723115,0
2012,horizontal,0.0033298210525771355,0
2013,horizontal,0.003205604090055246,0
2014,horizontal,0.0026475280045771105,0
2015,horizontal,0.0021689863191732667,0
2016,horizontal,0.001989438983581525,0
2017,horizontal,0.001975766522692591,0
2000,iconic,0.0007010520428940938,0
2001,iconic,0.0007361704365669603,0
2002,iconic,0.0007908735852990591,0
2003,iconic,0.0008509540264553876,0
2004,iconic,0.0009123386945588646,0
2005,iconic,0.0009616257481441439,0
2006,iconic,0.0010484177754259865,0
2007,iconic,0.0011846370983237694,0
2008,iconic,0.0014137669386771897,0
2009,iconic,0.00173187640634101,0
2010,iconic,0.002078935645302287,0
2011,iconic,0.0027004501120490485,0
2012,iconic,0.003591228621622318,0
2013,iconic,0.004122843290059619,0
2014,iconic,0.004475096429109772,0
2015,iconic,0.004569943708086168,0
2016,iconic,0.004697615844732908,0
2017,iconic,0.005022222501961681,0
2000,communicative,0.0020424168633176847,0
2001,communicative,0.0021643425860232873,0
2002,communicative,0.0022901439192236418,0
2003,communicative,0.0023413849376951925,0
2004,communicative,0.002351023495692456,0
2005,communicative,0.0022983457841135404,0
2006,communicative,0.0021921707258834417,0
2007,communicative,0.002140333347632688,0
2008,communicative,0.0020815843169868136,0
2009,communicative,0.0019593332557923727,0
2010,communicative,0.0018816152136679576,0
2011,communicative,0.001957232539940814,0
2012,communicative,0.0021779690903639777,0
2013,communicative,0.0024879963700231494,0
2014,communicative,0.002619375759618332,0
2015,communicative,0.002693961323627079,0
2016,communicative,0.0028080551284977717,0
2017,communicative,0.0028894686970831708,0
2000,conceptual,0.002935699728199334,0
2001,conceptual,0.0029375399388727828,0
2002,conceptual,0.0029406463775566855,0
2003,conceptual,0.0028933032942962825,0
2004,conceptual,0.0027942394985036546,0
2005,conceptual,0.0025943577077105133,0
2006,conceptual,0.002338300418153944,0
2007,conceptual,0.0021398048047845983,0
2008,conceptual,0.0020350644649021385,0
2009,conceptual,0.001998768611047298,0
2010,conceptual,0.0019970397435995903,0
2011,conceptual,0.0020227154112654783,0
2012,conceptual,0.002057472718522629,0
2013,conceptual,0.002080229164698772,0
2014,conceptual,0.00202043514853268,0
2015,conceptual,0.0019345716660622056,0
2016,conceptual,0.001825449915705634,0
2017,conceptual,0.0017608165575456985,0
2000,movement,0.0015168628744519845,0
2001,movement,0.001565190399688454,0
2002,movement,0.0016521784612599972,0
2003,movement,0.0017689269223780787,0
2004,movement,0.0019016950380611728,0
2005,movement,0.0020195592832105754,0
2006,movement,0.002100634329705017,0
2007,movement,0.002253231215163598,0
2008,movement,0.0025094046033970847,0
2009,movement,0.00275323660688732,0
2010,movement,0.002877197881230131,0
2011,movement,0.002858296339445687,0
2012,movement,0.002803546468779192,0
2013,movement,0.0027138931517690394,0
2014,movement,0.0026144306728079943,0
2015,movement,0.0024991955359905693,0
2016,movement,0.0024472658864200377,0
2017,movement,0.0024329412434425657,0
2000,ground,0.002544643200189686,0
2001,ground,0.0026364117357851285,0
2002,ground,0.0028655151990704766,0
2003,ground,0.0031860347217366153,0
2004,ground,0.003170347475068953,0
2005,ground,0.0030776882770058005,0
2006,ground,0.002894734071127276,0
2007,ground,0.0025937398123795394,0
2008,ground,0.0023932076456863118,0
2009,ground,0.0022940500024068193,0
2010,ground,0.0021870831011231995,0
2011,ground,0.002002336238911688,0
2012,ground,0.001726952813853906,0
2013,ground,0.0015274090859234326,0
2014,ground,0.0014105979177106661,0
2015,ground,0.0012781904779957448,0
2016,ground,0.0012201742251172246,0
2017,ground,0.001191868139091007,0
2000,embodied,0.0015508810636734433,0
2001,embodied,0.0015966046086745701,0
2002,embodied,0.0016308005729948416,0
2003,embodied,0.0017446078820790342,0
2004,embodied,0.0019236723590844726,0
2005,embodied,0.0021188367185174337,0
2006,embodied,0.002067126708449939,0
2007,embodied,0.0018982112689447097,0
2008,embodied,0.0018683368497100427,0
2009,embodied,0.0020085275681714313,0
2010,embodied,0.0023478586459209057,0
2011,embodied,0.0028311022650741426,0
2012,embodied,0.003389479024526334,0
2013,embodied,0.0032712039935138396,0
2014,embodied,0.0029171580627355,0
2015,embodied,0.0025451714872239107,0
2016,embodied,0.0022568414308235816,0
2017,embodied,0.002041949114441323,0
2000,axis,0.0022296021324037033,0
2001,axis,0.002223148094276372,0
2002,axis,0.002192860709602622,0
2003,axis,0.0021633814846205544,0
2004,axis,0.0021478592540814458,0
2005,axis,0.0020694682149809745,0
2006,axis,0.0020072047051379973,0
2007,axis,0.0019782983322382394,0
2008,axis,0.00196947444587663,0
2009,axis,0.002025104307361596,0
2010,axis,0.002151982126563076,0
2011,axis,0.002320743640906075,0
2012,axis,0.0022959402180298383,0
2013,axis,0.002238926631507019,0
2014,axis,0.0022638502499442467,0
2015,axis,0.0023884878499344604,0
2016,axis,0.002487174401028007,0
2017,axis,0.0024346150559992337,0
2000,action,0.0019072814640654933,0
2001,action,0.0018869187783229677,0
2002,action,0.001795565931142158,0
2003,action,0.0017466305682551266,0
2004,action,0.0017141141968306291,0
2005,action,0.0017358948682819966,0
2006,action,0.0017139741670284055,0
2007,action,0.001696429903769261,0
2008,action,0.0017835418508540782,0
2009,action,0.001948546194757358,0
2010,action,0.0022156687568910646,0
2011,action,0.0025479565559454733,0
2012,action,0.0029566424345732036,0
2013,action,0.003069768717717599,0
2014,action,0.003047814304472951,0
2015,action,0.002861273138770535,0
2016,action,0.0025228259554438653,0
2017,action,0.0022324585486989484,0
2000,aspect,0.0024754761509228015,0
2001,aspect,0.0023881218998531325,0
2002,aspect,0.0022308660627978795,0
2003,aspect,0.0020899818890304047,0
2004,aspect,0.002002037776627933,0
2005,aspect,0.0019728449067529267,0
2006,aspect,0.002003773850293872,0
2007,aspect,0.002073981432479556,0
2008,aspect,0.0021989184696184425,0
2009,aspect,0.0023513947244655853,0
2010,aspect,0.0024971102200430145,0
2011,aspect,0.0025444715379554627,0
2012,aspect,0.002380111732664647,0
2013,aspect,0.0021812988119882704,0
2014,aspect,0.002007562724175062,0
2015,aspect,0.0018599562328248237,0
2016,aspect,0.001745136954686289,0
